Id,Title,Brand,Dealer,Price,ColorExterior,Type,TelephoneNumber,TelephoneNumber2,TelephoneNumber3,Dealer Ubication
1093448,Peugeot 3008  Allure 2020,peugeot,"Comercial Karros 0 KM, Gustavo Mejia Ricart","US$ 37,900",Blanco,Jeepeta, 809-540-8800 , 829-548-1325 Luis Torres,  829-708-0585 Yolanny Lopez             829-874-6394 Rolando Rodriguez," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1128921,Daihatsu Hijet 2015,daihatsu,VIA 27 MOTOR,"RD$ 495,000",Blanco,Camioneta, 809-221-7168, 809-221-8386, 829-471-7902 WHATSAPP," Don Bosco, Santo Domingo D.N, Distrito Nacional"
1047511,Daihatsu Mira 2016,daihatsu,Kico Auto,"RD$ 375,000",Blanco,Hatchback, 829-544-6794,, 809-258-2841 ANTHONY   809-350-4070 Felix," La Fe, Santo Domingo D.N, Distrito Nacional"
1067885,Daihatsu Hijet 2016,daihatsu,Mega Auto Car,"RD$ 460,000",Blanco,Camioneta, 809-289-8338/829-775-7300,, 829-775-7300 Hama Jan, Santo Domingo Este
1121258,Daihatsu Mira 2016,daihatsu,Fidelio Motors,"RD$ 385,000",Blanco,Hatchback, 809-681-2481, 809-245-0161, 809-224-4330," Ensanche Luperon, Santo Domingo D.N, Distrito Nacional"
1133543,Daihatsu Mira 2015,daihatsu,JYCA Autos,"RD$ 410,000",Blanco,Hatchback, 849-936-3333, 829-769-6907 Lidio Perez / Ejecutivo en Ventas, 849-886-0587 ," Invi, Santo Domingo D.N, Distrito Nacional"
1133532,Daihatsu Mira 2016,daihatsu,El Toro Auto Import,"RD$ 387,000",Gris,Hatchback, 809-899-8686 Christopher/  WhatsApp, 809-242-1000 ,  829-708-3433  Gabriel Infante ," Centro Ciudad, La Vega, La Vega"
1138268,Acura MDX 2014,acura,Confianza Auto Import,"US$ 25,500",Blanco,Jeepeta, 809-728-9989,, 809-852-7176, Santo Domingo Este
1104868,Acura MDX 2014,acura,Blady Beato Sucursal Usados,"US$ 27,900",Blanco,Jeepeta, Alberto Felipe 829-213-4082*Richard Caceres 829-755-4457*Francisco Reyes 829-213-8825**Jose A. Badia 829-657-2577 ***,,," Caretera Santiago, La vega, La Vega, La Vega"
1102127,Acura MDX 2015,acura,Mendoza & Georges Auto Importort,"US$ 26,900",Blanco,Jeepeta, 809-244-0946,,," San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1116389,Acura TLX 2015,acura,Cavali Auto Import,"US$ 18,900",Blanco,Sedán, 809-390-9557 Fetzgerald,, 809-885-6089 Elvinson," Brugal, San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1119410,Acura MDX 2015,acura,YM & Sanchez auto import,"US$ 25,300",Blanco,Jeepeta, 829-372-1744, 809-381-7730,, Santo Domingo Oeste
1134620,Acura MDX 2015,acura,Y J Auto Import,"US$ 27,900",Gris Plata,Jeepeta, 829-716-6746 Jose Ignacio, 809-242-6977, 829-716-6746," La Vega, La Vega"
1131120,Acura MDX SH-AWD  Advance 2015,acura,Lenin Torres Auto Venta,"US$ 30,500",Negro,Jeepeta, 809-570-7381, 809-350-1707 / 809-923-1707,," Canabacoa, Santiago, Santiago"
1136883,Acura TLX 2015,acura,"Auto Galery Reyfri, SRL","US$ 23,000",Negro,Sedán, 829-838-6147, 829-586-4689, 829-838-6147," Arroyo Hondo, Santo Domingo D.N, Distrito Nacional"
1132827,Acura MDX 2015,acura,Celco Auto,"US$ 25,900",Rojo Vino,Jeepeta, 809-995-1919/809-540-8585, Minaya 809-995-1919, Hiroki 809-851-2344," Paraiso, Santo Domingo D.N, Distrito Nacional"
1119671,Acura MDX 2015,acura,Vegamovil Santo Domingo,"US$ 25,900",Blanco,Jeepeta, 809-242-8208, 809-548-8282,," Santo Domingo, Distrito Nacional"
1112116,Acura MDX 2015,acura,Confianza Auto Import,"US$ 28,500",Jeepeta,Crema, 809-728-9989,, 809-852-7176, Santo Domingo Este
1006642,Acura MDX 2016,acura,A & A Auto Import,"US$ 29,900",Blanco,Jeepeta,,, 829-344-7164," Villas Agricolas, Santo Domingo D.N, Distrito Nacional"
1109613,Acura MDX 2015,acura,Auto Roberts,"US$ 27,900",Negro,Jeepeta, 809-578-4224, 809-814-6737, +1 917 736 8499 WhatsApp," Estancia Nueva, Moca, Espaillat"
1109603,Acura MDX 2015,acura,Auto Roberts,"US$ 27,900",Negro,Jeepeta, 809-578-4224, 809-814-6737, +1 917 736 8499 WhatsApp," Estancia Nueva, Moca, Espaillat"
1109610,Acura MDX 2015,acura,Auto Roberts,"US$ 27,900",Negro,Jeepeta, 809-578-4224, 809-814-6737, +1 917 736 8499 WhatsApp," Estancia Nueva, Moca, Espaillat"
1140688,Acura TLX 2015,acura,Vidal Polanco Auto Import,"US$ 17,500",Blanco,Sedán, 809-725-3641, 809-223-5680,," San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1079447,Acura TLX 2015,acura,Moronta Auto SRL,"US$ 17,500",Blanco,Sedán, 829-855-6829 Alejandro Paredes , 809-657-9929 Leticia Farías  , 849-266-4818 Negocios," Santo Domingo, Distrito Nacional"
1023097,Mazda CX-5 2020,mazda,Espaillat Motors,"US$ 45,990",Blanco,Jeepeta, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1131682,Mazda CX-5 2020,mazda,JCA Autos ,"US$ 37,990",Blanco perla,Jeepeta,,, (829) 288-3442 / (849) 886-0587," La Hoz, La Romana, La Romana"
1130779,Mazda BT-50 2020,mazda,Cid Autos,"US$ 36,990",Blanco,Camioneta, 809-594-8954 / 809-781-4486 , 809-873-3161 Saul / 829-286-3532 Javier / 829-275-2403 Gilbert/ 809-781-4559 Yael,," Zona Oriental, Santo Domingo Este, Distrito Nacional"
867548,Mazda CX-5 GT 2021,mazda,Cesar Motors,"US$ 40,990",Gris Plata,Jeepeta, 809-472-1425, 809-837-4808/ (829) 928-2566/809-886-3663/829-340-1972/809-901-7096," 829-340-1972/829 342-7350, y 849 330-0534 /340.1972"," El Vergel, Santo Domingo D.N, Distrito Nacional"
948524,Mazda CX-9 AWD LIMITED 2021,mazda,Auto Paniagua Suc,"US$ 59,900",Negro,Jeepeta, anderson 8299294662,8299294662,8299294662," Santo Domingo, Distrito Nacional"
960559,Mazda CX-9 AWD LIMITED 2021,mazda,Auto Paniagua,"US$ 59,900",Azul,Jeepeta,  Manuel Paniagua 8293804699,8293804699,8293804699," Santo Domingo, Distrito Nacional"
1033195,Mazda CX-9 2021,mazda,Auto Paniagua,"US$ 52,900",Gris oscuro,Jeepeta,  Manuel Paniagua 8293804699,8293804699,8293804699," Santo Domingo, Distrito Nacional"
1129076,Mazda CX-30 GS 2021,mazda,Montilla Motors,"US$ 31,990",Blanco,Jeepeta, 809.455.1515, 809.723.8773 Mauricio Ruiz , 809.723.6884 Romer Parra /  829-524-3873 Franklin Castro," Bavaro, Higuey - La Altagracia"
1129755,Mazda CX-30 GS 2021,mazda,Montilla Motors,"US$ 31,990",Rojo,Jeepeta, 809.455.1515, 809.723.8773 Mauricio Ruiz , 809.723.6884 Romer Parra /  829-524-3873 Franklin Castro," Bavaro, Higuey - La Altagracia"
1119522,Mazda CX-5 2021,mazda,Cesar Motors,"US$ 37,900",Blanco,Jeepeta, 809-472-1425, 809-837-4808/ (829) 928-2566/809-886-3663/829-340-1972/809-901-7096," 829-340-1972/829 342-7350, y 849 330-0534 /340.1972"," El Vergel, Santo Domingo D.N, Distrito Nacional"
1088750,Mazda CX-30 2021,mazda,Espaillat Motors,"US$ 32,990",Rojo,Jeepeta, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1093779,Mazda CX-9 Exclusive 2021,mazda,Transauto Digital,"US$ 63,990",Blanco,Jeepeta, Jhonny Rondón 809-543-7373, Oficina 809-363-1414, Yan Carlos Peralta 829-641-1354," Santo Domingo, Distrito Nacional"
1129343,Acura Integra 1995,acura,Emely Auto Import,"RD$ 185,000",Rojo,Sedán, 809-792-5676 Local , 829-266-8600 Bernie, 849-352-1223 Julissa, Santo Domingo Este
1088764,Mazda CX-30 2021,mazda,Espaillat Motors,"US$ 32,990",Blanco,Jeepeta, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1077637,Acura TSX 2004,acura,"Almanzar Auto, S.R.L.","RD$ 325,000",Negro,Sedán, 809-227-5835 , Cel. (809) 383-3888 & (809) 223-8563,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1113488,Acura T L 2009,acura,"Ulerio Motors, C. por A","US$ 11,900",Blanco,Sedán, 829-688-5827 oficina, 829-688-5812 venta,," Santo Domingo, Distrito Nacional"
1139236,Acura RDX 2010,acura,Hilario Auto Import,"RD$ 785,000",Negro,Jeepeta, 809-725-3138 / 809-757-1313 / 809-399-1816, www.hilarioautoimport.com,," San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1068434,Acura MDX 2011,acura,JF MotorSports,"US$ 19,900",Blanco perla,Jeepeta, (809)276-3044 (829)299-4424, 809 841 2847, 829-299-4424," Tramo Santiago La Vega, Santiago, Santiago"
1138008,Acura MDX SH-AWD  Advance 2011,acura,Cavali Auto Import,"RD$ 870,000",Rojo Vino,Jeepeta, 809-390-9557 Fetzgerald,, 809-885-6089 Elvinson," Brugal, San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1139162,Acura T L 2011,acura,Collado Motors,"RD$ 650,000",Blanco,Sedán, 809-226-3161 -3160, 829-583-0455,," Centro, Santiago, Santiago"
1124703,Acura MDX SH-AWD  Advance 2011,acura,JMG Auto,"RD$ 875,000",Jeepeta,Beige, 809-873-3444, 809-290-0202 oficina, 849-873-5444 / 849-350-2433 (Alexander Martinez)," Duarte, San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1131433,Acura T L 2012,acura,Pimencar,"RD$ 630,000",Blanco perla,Sedán, 809-883-0820 / 809-885-7085,,," Santo Domingo, Distrito Nacional"
1095578,Acura MDX 2014,acura,Pirula Motors SRL,"US$ 28,000",Negro,Jeepeta, 809-277-1250 / 809-277-1329, 809-913-0930 Cel. Marino, 809-507-2155 Yeuri  ," Tramo la Vega, La Penda, Santiago"
1105866,Mazda BT-50 2019,mazda,Opportunity Car Division Usados De Grupo Viamar,"US$ 29,500",Blanco,Camioneta, (809) 565-3111 Ext 2353 - 3223,, Ramón Guillén 829-725-5075 Angel Peña 809-878-3628," Kennedy, Santo Domingo D.N, Distrito Nacional"
1130856,Mazda CX-5 Touring 2019,mazda,Kico Auto,"US$ 31,000",Gris Plata,Jeepeta, 829-544-6794,, 809-258-2841 ANTHONY   809-350-4070 Felix," La Fe, Santo Domingo D.N, Distrito Nacional"
1135754,Mazda BT-50 2019,mazda,FAI Autos,"US$ 34,990",Blanco,Camioneta, 809-788-4466 ,,, Santo Domingo Este
1131660,Mazda BT-50 2019,mazda,Opportunity Car Division Usados De Grupo Viamar,"US$ 28,000",Blanco,Camioneta, (809) 565-3111 Ext 2353 - 3223,, Ramón Guillén 829-725-5075 Angel Peña 809-878-3628," Kennedy, Santo Domingo D.N, Distrito Nacional"
1088756,Mazda CX-9 2019,mazda,Espaillat Motors,"US$ 54,990",Rojo,Jeepeta, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1133313,Mazda CX-5 GT 2019,mazda,Shyam David Fernandez,"US$ 32,800",Negro,Jeepeta,8096970205,,8096970205,
1134709,Mazda CX-5 2018,mazda,Comercial Karros Seminuevos,"US$ 28,900",Negro,Jeepeta, 809-541-6363 ,, 809-419-7189 Miguel Angel Cabral  (Whatsapp)  / Carlos Payano 829-798-2898 (Whatsapp) / 809-646-3216 Luis Calcagno / 809-729-8382 Ariel Gen," Santo Domingo, Distrito Nacional"
1135900,Mazda CX-5 2019,mazda,Gabrielle Mahfoud          ,"US$ 33,000",Negro,Jeepeta,,,,
1135918,Mazda BT-50 2019,mazda,Money Auto,"US$ 34,990",Blanco,Camioneta, 809-530-7505, 809-627-1294, 809-627-1294 / 809-654-8323 Whatsapp disp.," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1118517,Mazda CX-9 2019,mazda,Auto Platinum,"US$ 51,900",Gris,Jeepeta,,,8096607898," Naco, Santo Domingo D.N, Distrito Nacional"
1124421,Mazda CX-9 touringT 2019,mazda,PH Brothers SRL,"US$ 42,900",Plata,Jeepeta, 809-596-9967 / 809-594-9496,, ANDRADIS LOPEZ 829-273-6760 / ROBERTO BATISTA 829-915-4340/ KATHERINE MANSFIEL 829 273 6755., Santo Domingo Este
1133455,Mazda CX-5 GRAND TOURING 2019,mazda,Auto Choice Dominicana,"US$ 31,800",Gris,Jeepeta, 829-687-5472 Oficina, 849-268-2503 Hirving Mendoza / 829-754-7524 Jhonnattan Medina, Hirving Mendoza 849-268-2503," Arroyo Hondo, Santo Domingo D.N, Distrito Nacional"
1038628,Mazda BT-50 2019,mazda,CiberDealer,"US$ 28,900",Blanco,Camioneta, 809-221-6663,  809-702-3598 Angel Urbae, Angel Urbae 809-702-3598 / Gisell Mendoza 829-421-8342 / LEONEL ACOSTA 829-421-8334 ," Gazcue, Santo Domingo D.N, Distrito Nacional"
878101,Mazda CX-5 2020,mazda,Auto Paniagua Suc,"US$ 35,900",Gris,Jeepeta, anderson 8299294662,8299294662,8299294662," Santo Domingo, Distrito Nacional"
946678,Mazda CX-5 2020,mazda,Auto Paniagua Suc,"US$ 35,990",Blanco,Jeepeta, anderson 8299294662,8299294662,8299294662," Santo Domingo, Distrito Nacional"
1105578,Mazda CX-30 2020,mazda,Auto Gallery,"US$ 29,900",Gris,Jeepeta, 809-955-1515 Ext. 2 (Ventas), (849) 889-5547 •Jose Matos (829) 989-5552 •Mauricio Renwick /(829) 989-5545 Adderly Medrano / (829) 989-5550 •Joaquin Tapia,," Piantini, Santo Domingo D.N, Distrito Nacional"
1092489,Mazda CX-5 2020,mazda,Transauto Digital,"US$ 35,990",Blanco,Jeepeta, Jhonny Rondón 809-543-7373, Oficina 809-363-1414, Yan Carlos Peralta 829-641-1354," Santo Domingo, Distrito Nacional"
1057112,Mazda CX-5 2020,mazda,FAI Autos,"US$ 37,990",Gris,Jeepeta, 809-788-4466 ,,, Santo Domingo Este
1088701,Mazda BT-50 2020,mazda,Espaillat Motors,"US$ 44,990",Blanco,Camioneta, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1134970,Mazda CX-9 Exclusive 2020,mazda,Ruby Perez,"US$ 51,500",Negro,Jeepeta,8297701060,,8297701060,
1053315,Mazda CX-30 2020,mazda,Auto Paniagua Suc,"US$ 29,950",Azul Marino,Jeepeta, anderson 8299294662,8299294662,8299294662," Santo Domingo, Distrito Nacional"
1118359,Mazda CX-30 GS 2020,mazda,Auto Asesores SRL,"US$ 29,990",Gris Plata,Jeepeta, 809-682-5257 121 y 221, 809-688-5560, 829-667-3881," Gazcue, Santo Domingo D.N, Distrito Nacional"
1063353,Mazda CX-9 2020,mazda,FAI Autos,"US$ 63,990",Negro,Jeepeta, 809-788-4466 ,,, Santo Domingo Este
1110534,Mazda 6 Grand Touring 2017,mazda,"Almanzar Auto, S.R.L.","US$ 23,500",Rojo Esacarlata,Sedán, 809-227-5835 , Cel. (809) 383-3888 & (809) 223-8563,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1054184,Mazda CX-5 2017,mazda,"Comercial Karros, 27 De Febrero","US$ 20,500",Gris oscuro,Jeepeta, (809) 732 - 6555, 809-913-7701,  Gregory Rodríguez 809.913.7701 / Gabriel Báez (849) 620-3126 / RAFAEL ESTEVEZ 849.212.2274," Bella Vista, Santo Domingo D.N, Distrito Nacional"
1130223,Mazda CX-9 Signature 2017,mazda,CAVALLI AUTO SOLUTION,"US$ 40,900",Negro,Jeepeta, 849-804-9900,,," Villa Mella, Santo Domingo Norte, Distrito Nacional"
1077986,Mazda CX-5 2017,mazda,"Comercial Karros, 27 De Febrero","US$ 21,900",Blanco,Jeepeta, (809) 732 - 6555, 809-913-7701,  Gregory Rodríguez 809.913.7701 / Gabriel Báez (849) 620-3126 / RAFAEL ESTEVEZ 849.212.2274," Bella Vista, Santo Domingo D.N, Distrito Nacional"
1135848,Mazda CX-3 Touring 2017,mazda,Peñalo & Belen,"RD$ 999,000",Gris,Jeepeta, 809-231-4000,, 1 (809) 602-3434, Santo Domingo Este
1075152,Mazda 2 2017,mazda,Capital Auto Import,"US$ 16,700",Blanco,Sedán, 809-482-1320 / 809-482-0063, 809-861-2324,," Honduras del Norte, Santo Domingo D.N, Distrito Nacional"
1139038,Mazda CX-9 GRAND TOURING 2017,mazda,Trebol Auto Import,"US$ 34,900",Gris,Jeepeta, 829-590-5974 Oficina,  809-889-3686, 809-889-3686 /809-873-9108," Santo Domingo Este, Distrito Nacional"
1138314,Mazda CX-3 2018,mazda,Opportunity Car Division Usados De Grupo Viamar,"US$ 24,500",Gris,Jeepeta, (809) 565-3111 Ext 2353 - 3223,, Ramón Guillén 829-725-5075 Angel Peña 809-878-3628," Kennedy, Santo Domingo D.N, Distrito Nacional"
1139878,Mazda CX-5 Sport 2017,mazda,Trebol Auto Import,"US$ 29,500",Blanco,Jeepeta, 829-590-5974 Oficina,  809-889-3686, 809-889-3686 /809-873-9108," Santo Domingo Este, Distrito Nacional"
1128860,Mazda CX-5 2018,mazda,AutoStore RM,"US$ 30,500",Blanco,Jeepeta, 809-530-6262 /  829-344-9261 / 829-344-9262 / 829-344-9263 / 829-993-8787 / 829 -274-0730, 809-531-2727,," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1137691,Mazda CX-5 GRAND TOURING 2018,mazda,"Almanzar Auto, S.R.L.","US$ 30,500",Gris oscuro,Jeepeta, 809-227-5835 , Cel. (809) 383-3888 & (809) 223-8563,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1127419,Mazda CX-5 Touring 2018,mazda,Auto Choice Dominicana,"US$ 28,900",Blanco,Jeepeta, 829-687-5472 Oficina, 849-268-2503 Hirving Mendoza / 829-754-7524 Jhonnattan Medina, Hirving Mendoza 849-268-2503," Arroyo Hondo, Santo Domingo D.N, Distrito Nacional"
1106270,Mazda 3 2018,mazda,OBB ,"US$ 25,900",Blanco,Sedán," Oficina. 849-943-1886,  Osiris Berroa, 809-607-8202", LUIS AQUINO 829-659-1591 // NICOLE HERNANDEZ 829-659-3487 // AMDEILIS ANDRADE (829)745-1403, ANGEL PEREZ 829-745-3933 // GIANCARLO VICINI 809-223-7894," Bella Vista, Santo Domingo D.N, Distrito Nacional"
1117413,Mazda CX-9 2018,mazda,F&S Motors,"US$ 35,000",Negro,Jeepeta, Misael Robles 849-455-2182 , Nestor Abreu 849-455-2185,," Centro de  Ciudad, Higuey, Higuey - La Altagracia"
1134151,Mazda CX-5 Touring 2018,mazda,AS All SERVICE,"US$ 27,500",Gris oscuro,Jeepeta, 809-363-2000, 809-564-0606, 809-981-9999 ," Arroyo Hondo, Santo Domingo D.N, Distrito Nacional"
1139461,Mazda CX-9 2018,mazda,Carlos rodriguez            ,"US$ 39,500",Rojo,Jeepeta,,,,
1120354,Mazda CX-5 GRAND TOURING 2018,mazda,Auto Trip Up,"US$ 29,900",Gris oscuro,Jeepeta, 809-530-2000,, 829-518-4496 / 829-857-2844," El Millon, Santo Domingo D.N, Distrito Nacional"
1118482,Mazda CX-3 2018,mazda,Auto Trip Up,"US$ 24,900",Blanco,Jeepeta, 809-530-2000,, 829-518-4496 / 829-857-2844," El Millon, Santo Domingo D.N, Distrito Nacional"
1127178,Mazda CX-9 2018,mazda,Joselito Auto Import,"US$ 32,500",Blanco,Jeepeta, 809-724-9999, 809-307-7190," 829-990-5508 Dario cabrera, whatsApp "," Centro, Santiago, Santiago"
1130855,Mazda 3 Sport 2018,mazda,Vegamovil Santiago,"RD$ 895,000",Rojo,Sedán, 809-242-8208,,, Santiago
1103256,Mazda CX-9 touringT 2018,mazda,Vegamovil Santo Domingo,"US$ 33,900",Negro,Jeepeta, 809-242-8208, 809-548-8282,," Santo Domingo, Distrito Nacional"
1137042,Mazda CX-5 Touring 2018,mazda,"Almanzar Auto, S.R.L.","US$ 29,800",Blanco,Jeepeta, 809-227-5835 , Cel. (809) 383-3888 & (809) 223-8563,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1138511,Mazda CX-5 Touring 2018,mazda,RPJ Auto-Dealer,"US$ 30,500",Blanco,Jeepeta,,, 809-991-4117," Bella Vista, Santo Domingo D.N, Distrito Nacional"
1130871,Mazda CX-5 2017,mazda,Comercial Espinal Auto Import,"US$ 18,400",Gris,Jeepeta,8094760875,,," Santo Domingo, Distrito Nacional"
1119923,Mazda CX-5 2017,mazda,Auto Gallery,"US$ 19,500",Blanco,Jeepeta, 809-955-1515 Ext. 2 (Ventas), (849) 889-5547 •Jose Matos (829) 989-5552 •Mauricio Renwick /(829) 989-5545 Adderly Medrano / (829) 989-5550 •Joaquin Tapia,," Piantini, Santo Domingo D.N, Distrito Nacional"
1135950,Mazda CX-5 2017,mazda,Mosquea Auto Import,"RD$ 1,185,000",Rojo,Jeepeta, Ofic809 687-2141 Y 809-685-6811, Cel:   809-697-4600 Juan Mosquea Y 829-645-8687,," Don Bosco, Santo Domingo D.N, Distrito Nacional"
1132711,Mazda CX-5 2017,mazda,Caribe Motors,"US$ 23,000",Blanco,Jeepeta, 809-475-0353, 809-991-2321 Marino P.,," Bella Vista, Santo Domingo D.N, Distrito Nacional"
1110585,Mazda CX-5 2017,mazda,Central Florida Auto Group,"US$ 20,900",Gris,Jeepeta, Gabriel Amador - 809-807-1759 / 809-304-0567, Luis Quiñones - 849-360-6055 / Cristopher Méndez - 849-253-1809,," El Millon, Santo Domingo D.N, Distrito Nacional"
1136677,Mazda CX-5 Touring 2017,mazda,Esa Comercial,"US$ 28,900",Negro,Jeepeta, (809) 548-8787, 809-958-5705 Erickson rodriguez, 809-886-3181 EDUARDO CASTILLO," Los Prados, Santo Domingo D.N, Distrito Nacional"
1131458,Mazda CX-3 GT 2017,mazda,Auto Boutique,"US$ 22,500",Gris oscuro,Jeepeta, 829-962-5009 Jose A. Peralta, 829-370-0910 Felix Frias,," La Julia, Santo Domingo D.N, Distrito Nacional"
1136707,Mazda CX-3 GT 2017,mazda,Auto Asesores SRL,"US$ 19,000",Azul,Jeepeta, 809-682-5257 121 y 221, 809-688-5560, 829-667-3881," Gazcue, Santo Domingo D.N, Distrito Nacional"
1129617,Mazda CX-5 GRAND TOURING 2017,mazda,"Almanzar Auto, S.R.L.","US$ 28,900",Blanco,Jeepeta, 809-227-5835 , Cel. (809) 383-3888 & (809) 223-8563,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1130685,Mazda CX-3 2017,mazda,JR Angeles Autos SRL,"US$ 20,800",Negro,Jeepeta, 829-917-2211, 849-943-3912, 829-917-2211," Ensanche Julieta, Santo Domingo D.N, Distrito Nacional"
1139046,Mazda CX-5 Sport 2017,mazda,adriel jimenez,"US$ 20,700",Blanco,Jeepeta, 849-350-4408,, 829-801-8785,
1048304,Mazda CX-5 2017,mazda,"Comercial Karros 0 KM, Gustavo Mejia Ricart","US$ 21,900",Gris,Jeepeta, 809-540-8800 , 829-548-1325 Luis Torres,  829-708-0585 Yolanny Lopez             829-874-6394 Rolando Rodriguez," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1127506,Mazda CX-5 GRAND TOURING 2017,mazda,Auto Cart By Nedisa,"US$ 28,900",Negro,Jeepeta, 809-544-3049, Miguel, 849-653-9905," Los Prados, Santo Domingo D.N, Distrito Nacional"
1140633,Mazda CX-3 2017,mazda,Money Auto,"US$ 22,750",Azul,Jeepeta, 809-530-7505, 809-627-1294, 809-627-1294 / 809-654-8323 Whatsapp disp.," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1112707,Mazda CX-5 2017,mazda,Nivar J Import,"US$ 20,900",Gris Plata,Jeepeta, 809-306-3346 JOAN, 829-661-2104 ALFREDO, 829-986-5385 NATALIA," Mirador Norte, Santo Domingo D.N, Distrito Nacional"
1135080,Mazda CX-5 GRAND TOURING 2017,mazda,Nedisa Auto,"US$ 28,900",Negro,Jeepeta, (809) 482-4111,, (829) 539-9093 Enrique Icard," Mirador Sur, Santo Domingo D.N, Distrito Nacional"
1140950,Mazda CX-5 GRAND TOURING 2017,mazda,Vegamovil La Vega,"US$ 28,900",Gris oscuro,Jeepeta, 809-242-8208,,, La Vega
1128109,Mazda CX-3 GT 2017,mazda,Auto Outlet,"US$ 20,900",Gris,Jeepeta, 8098496121 /8292997061, 809-994-4510, 829-299-7061," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1132787,Mazda CX-5 Touring 2017,mazda,Vegamovil La Vega,"US$ 27,900",Rojo,Jeepeta, 809-242-8208,,, La Vega
1083570,Mazda 2 2017,mazda,Ruta 22 Auto Import,"US$ 11,999",Blanco,Sedán, 829-446-7788, Frank Felix Rodriguez Camacho,, Santiago
1109728,Mazda 3 2017,mazda,Grupo Jovarte SRL,"US$ 19,900",Gris Plata,Sedán, 809-362-2340 Oficina, 849-624-3119 Celular / Whatsapp, 829-773-7378 Celular / Whatsapp," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1130879,Mazda CX-5 Touring 2017,mazda,Vegamovil La Vega,"US$ 27,900",Gris Plata,Jeepeta, 809-242-8208,,, La Vega
1120163,Mazda CX-5 GRAND TOURING 2017,mazda,Auto Outlet,"US$ 29,900",Gris,Jeepeta, 8098496121 /8292997061, 809-994-4510, 829-299-7061," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1137731,Mazda CX-3 GT 2016,mazda,Chiquitita Auto Import S.R.L,"RD$ 1,175,000",Blanco perla,Jeepeta,8092825181, SIGUENOS EN INSTAGRAM @chiquititaautoimport Y FACEBOOK,," Tramo Santiago La Vega, Santiago, Santiago"
1045437,Mazda BT-50 2016,mazda,Auto Mayella,"US$ 18,900",Blanco,Camioneta, 809-573-3955 ext:242/248              , 829-209-6200 NELSON G / JUAN J.829-343-9908//849-879-1803 ARIDIO REYNOSO,  829-785-9418 Willy beato /Juan angel. 829-671-5253/829-337-4541 Jose F ," Caretera Santiago, La vega, La Vega, La Vega"
1137751,Mazda CX-5 2016,mazda,Javier Delgado Auto Import,"RD$ 950,000",Gris,Jeepeta, 809-566-0109 ,, 809-757-7073," Santo Domingo, Distrito Nacional"
